Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:23:41   2.6   0.0   0.5  96.9   0.0    2   6267  14993    0    0    0 125.79    0.07  63.93   1.90  61.86  0.00 Hz   -N/A-
23:23:42   1.9   0.0   0.4  97.8   0.0    2   7123  14453    0    0    0 124.24    0.07  62.40   0.15  61.84  0.00 Hz   -N/A-
23:23:43   2.7   0.0   0.5  96.9   0.0    3   6254  14351    0    0    0 125.79    0.07  63.93   1.94  61.86  0.00 Hz   -N/A-
23:23:44   3.6   0.0   0.7  95.7   0.0    3   5337  15433    0    0    0 127.79    0.08  65.93   3.71  61.86  0.00 Hz   -N/A-
23:23:45   3.5   0.0   0.7  95.8   0.0    3   5223  15369    0    0    0 127.57    0.07  65.72   3.71  61.85  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:23:46   3.6   0.0   0.7  95.7   0.0    3   5199  15277    0    0    0 127.86    0.07  66.01   3.72  61.85  0.00 Hz   -N/A-
23:23:47   3.5   0.0   0.7  95.8   0.0    3   5341  15180    0    0    0 127.65    0.07  65.79   3.72  61.86  0.00 Hz   -N/A-
23:23:48   3.6   0.0   0.7  95.7   0.0    3   5221  15682    0    0    0 127.91    0.07  66.01   3.72  61.91  0.00 Hz   -N/A-
23:23:49   3.5   0.0   0.7  95.8   0.0    3   5336  15535    0    0    0 127.68    0.07  65.83   3.70  61.85  0.00 Hz   -N/A-
23:23:50   3.7   0.0   0.7  95.7   0.0    3   5180  15410    0    0    1 127.82    0.07  65.96   3.72  61.86  0.00 Hz   -N/A-
23:23:51   3.3   0.0   0.6  96.1   0.0    2   5565  15474    0    0    0 127.31    0.07  65.46   3.32  61.85  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:23:52   1.9   0.0   0.4  97.8   0.0    2   7213  14585    0    0    0 124.20    0.07  62.35   0.15  61.85  0.00 Hz   -N/A-
23:23:53   2.6   0.0   0.6  96.9   0.0    3   5961  13774    0    0    0 125.80    0.07  63.94   1.94  61.86  0.00 Hz   -N/A-
23:23:54   3.7   0.0   0.6  95.7   0.0    4   5102  15202    0    0    0 127.83    0.08  65.97   3.70  61.86  0.00 Hz   -N/A-
23:23:55   3.5   0.0   0.7  95.8   0.0    3   5340  15663    0    0    0 127.58    0.07  65.73   3.70  61.85  0.00 Hz   -N/A-
23:23:56   3.6   0.0   0.7  95.7   0.0    3   5302  16043    0    0    0 127.83    0.07  65.97   3.71  61.86  0.00 Hz   -N/A-
23:23:57   3.5   0.0   0.7  95.8   0.0    3   5445  15806    0    0    0 127.59    0.07  65.74   3.69  61.85  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:23:58   3.6   0.0   0.7  95.7   0.0    3   5183  15281    0    0    0 127.90    0.07  66.00   3.70  61.90  0.00 Hz   -N/A-
23:23:59   3.4   0.0   0.8  95.8   0.0    3   5177  15088    0    0    0 127.59    0.07  65.74   3.70  61.85  0.00 Hz   -N/A-
23:24:00   3.5   0.0   0.8  95.7   0.0    3   5230  14973    0    0    0 127.83    0.07  65.98   3.71  61.85  0.00 Hz   -N/A-
23:24:01   2.6   0.0   0.5  96.9   0.0    3   6250  15534    0    0    0 125.83    0.07  63.97   1.91  61.86  0.00 Hz   -N/A-
23:24:02   1.9   0.0   0.4  97.8   0.0    2   7060  14422    0    0    0 124.21    0.07  62.36   0.15  61.85  0.00 Hz   -N/A-
23:24:03   2.6   0.0   0.5  96.9   0.0    3   6165  14674    0    0    0 125.73    0.07  63.88   1.94  61.85  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:24:04   3.6   0.0   0.7  95.7   0.0    3   5378  15604    0    0    0 127.79    0.08  65.93   3.71  61.86  0.00 Hz   -N/A-
23:24:05   3.4   0.0   0.8  95.8   0.0    4   5972  16488   11    4    8 127.72    0.07  65.82   3.72  61.90  0.00 Hz   -N/A-
23:24:06   3.6   0.0   0.7  95.7   0.0    4   5393  16231    3    2    5 127.85    0.07  65.96   3.70  61.89  0.00 Hz   -N/A-
23:24:07   3.5   0.0   0.7  95.8   0.0    4   5468  15746    0    0    0 127.63    0.07  65.77   3.71  61.85  0.00 Hz   -N/A-
23:24:08   3.6   0.0   0.7  95.7   0.0    3   4626   9338    0    0    0 127.63    0.07  65.73   3.71  61.90  0.00 Hz   -N/A-
23:24:09   3.5   0.0   0.7  95.8   0.0    3   4147   5126    0    0    0 127.24    0.07  65.41   3.73  61.82  0.00 Hz   -N/A-
