,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
294,2024-07-06 21:23:13,0.0,0.0,0.0,100.0,0.0,1,443,312,0,0,0,38.43,1.22,19.29,0.90,19.13,26.00,27.00,1.70,GHz,-N/A-,,294.0
295,2024-07-06 21:23:14,0.0,0.0,0.0,100.0,0.0,1,569,373,0,0,0,41.2,1.48,20.73,0.95,20.46,26.00,27.00,1.52,GHz,-N/A-,,295.0
296,2024-07-06 21:23:15,0.0,0.0,0.0,100.0,0.0,1,296,239,0,0,0,37.32,1.25,18.70,0.76,18.62,26.00,27.00,1.92,GHz,-N/A-,,296.0
297,2024-07-06 21:23:16,0.0,0.0,0.0,100.0,0.0,1,339,274,0,0,0,38.19,1.25,19.02,0.91,19.17,26.00,27.00,1.81,GHz,-N/A-,,297.0
298,2024-07-06 21:23:17,0.0,0.0,0.0,100.0,0.0,1,269,231,0,0,0,37.19,1.09,18.57,0.83,18.63,26.00,26.00,1.59,GHz,-N/A-,,298.0
299,2024-07-06 21:23:18,0.0,0.0,0.0,100.0,0.0,1,422,331,0,0,0,40.19,1.36,20.22,1.00,19.97,26.00,27.00,1.60,GHz,-N/A-,,299.0
300,2024-07-06 21:23:19,0.0,0.0,0.0,100.0,0.0,1,428,304,0,0,0,40.09,1.37,20.06,0.98,20.03,26.00,27.00,1.64,GHz,-N/A-,,300.0
301,2024-07-06 21:23:20,0.0,0.0,0.0,99.9,0.0,1,493,330,0,0,0,38.25,1.27,19.18,0.86,19.07,26.00,27.00,1.67,GHz,-N/A-,,301.0
302,2024-07-06 21:23:21,0.0,0.0,0.0,99.9,0.0,1,348,286,0,0,0,38.3,1.33,19.14,0.85,19.16,26.00,26.00,1.60,GHz,-N/A-,,302.0
303,2024-07-06 21:23:22,0.0,0.0,0.0,100.0,0.0,1,386,333,0,0,0,39.52,1.35,19.78,1.00,19.74,26.00,27.00,1.56,GHz,-N/A-,,303.0
304,2024-07-06 21:23:23,0.0,0.0,0.0,100.0,0.0,1,305,250,0,0,0,37.64,1.27,18.80,0.85,18.84,26.00,27.00,1.43,GHz,-N/A-,,304.0
305,2024-07-06 21:23:24,0.0,0.0,0.0,100.0,0.0,1,442,325,0,0,0,38.85,1.37,19.50,0.93,19.35,26.00,27.00,1.33,GHz,-N/A-,,305.0
306,2024-07-06 21:23:25,0.0,0.0,0.0,99.9,0.0,1,415,320,0,0,0,39.92,1.37,20.07,1.01,19.85,26.00,27.00,1.54,GHz,-N/A-,,306.0
307,2024-07-06 21:23:26,0.0,0.0,0.0,100.0,0.0,1,437,338,0,0,0,39.35,1.31,19.74,0.95,19.61,26.00,27.00,1.45,GHz,-N/A-,,307.0
308,2024-07-06 21:23:27,0.0,0.0,0.0,100.0,0.0,1,369,428,1,1,0,38.04,1.35,19.04,0.87,19.00,26.00,27.00,1.54,GHz,-N/A-,,308.0
309,2024-07-06 21:23:28,0.0,0.0,0.0,100.0,0.0,1,326,291,0,0,0,39.03,1.35,19.47,1.05,19.56,26.00,27.00,1.68,GHz,-N/A-,,309.0
310,2024-07-06 21:23:29,0.0,0.0,0.0,100.0,0.0,1,434,311,0,0,0,37.69,1.30,18.78,0.84,18.91,26.00,27.00,1.67,GHz,-N/A-,,310.0
311,2024-07-06 21:23:30,0.0,0.0,0.0,100.0,0.0,1,502,360,0,0,0,39.89,1.33,19.98,0.97,19.92,26.00,27.00,1.64,GHz,-N/A-,,311.0
312,2024-07-06 21:23:31,0.0,0.0,0.0,100.0,0.0,1,355,288,0,0,0,39.58,1.33,19.91,0.99,19.67,26.00,27.00,1.56,GHz,-N/A-,,312.0
313,2024-07-06 21:23:32,0.0,0.0,0.0,100.0,0.0,1,287,235,0,0,0,36.54,1.18,18.32,0.74,18.23,26.00,27.00,1.50,GHz,-N/A-,,313.0
314,2024-07-06 21:23:33,0.0,0.0,0.0,100.0,0.0,1,301,263,0,0,0,37.44,1.21,18.62,0.84,18.82,26.00,26.00,1.45,GHz,-N/A-,,314.0
315,2024-07-06 21:23:34,0.0,0.0,0.0,99.9,0.0,1,558,362,0,0,0,40.85,1.45,20.48,1.01,20.37,26.00,27.00,1.58,GHz,-N/A-,,315.0
316,2024-07-06 21:23:35,0.0,0.0,0.0,100.0,0.0,1,423,289,0,0,0,38.03,1.28,19.00,0.88,19.03,26.00,27.00,1.44,GHz,-N/A-,,316.0
317,2024-07-06 21:23:36,0.0,0.0,0.0,100.0,0.0,2,276,243,0,0,0,37.24,1.21,18.54,0.81,18.70,26.00,27.00,1.48,GHz,-N/A-,,317.0
318,2024-07-06 21:23:37,0.0,0.0,0.0,100.0,0.0,1,349,247,0,0,0,37.12,1.25,18.46,0.78,18.66,26.00,27.00,1.73,GHz,-N/A-,,318.0
319,2024-07-06 21:23:38,0.0,0.0,0.0,100.0,0.0,1,402,354,0,0,0,41.88,1.42,20.97,1.18,20.91,26.00,27.00,1.61,GHz,-N/A-,,319.0
320,2024-07-06 21:23:39,0.0,0.0,0.0,100.0,0.0,1,352,285,0,0,0,38.33,1.30,19.11,0.86,19.22,26.00,27.00,1.58,GHz,-N/A-,,320.0
321,2024-07-06 21:23:40,0.0,0.0,0.0,100.0,0.0,1,397,323,0,0,0,38.04,1.17,18.95,0.92,19.08,26.00,26.00,1.93,GHz,-N/A-,,321.0
322,2024-07-06 21:23:41,0.0,0.0,0.0,100.0,0.0,1,339,267,0,0,0,38.42,1.31,19.14,0.94,19.28,26.00,26.00,1.54,GHz,-N/A-,,322.0
323,2024-07-06 21:23:42,0.0,0.0,0.0,100.0,0.0,1,554,383,0,0,0,41.39,1.42,20.88,1.09,20.52,26.00,27.00,1.75,GHz,-N/A-,,323.0
324,2024-07-06 21:23:43,0.0,0.0,0.0,100.0,0.0,1,304,274,0,0,0,37.98,1.26,18.95,0.88,19.03,26.00,27.00,1.53,GHz,-N/A-,,324.0
325,2024-07-06 21:23:44,0.0,0.0,0.0,100.0,0.0,1,364,301,0,0,0,38.27,1.36,19.04,0.87,19.23,26.00,27.00,1.55,GHz,-N/A-,,325.0
326,2024-07-06 21:23:45,0.0,0.0,0.0,100.0,0.0,1,399,300,0,0,0,39.0,1.29,19.47,0.98,19.54,26.00,27.00,1.70,GHz,-N/A-,,326.0
327,2024-07-06 21:23:46,0.0,0.0,0.0,100.0,0.0,1,461,343,0,0,0,38.89,1.30,19.46,0.90,19.44,26.00,26.00,1.61,GHz,-N/A-,,327.0
328,2024-07-06 21:23:47,0.0,0.0,0.0,100.0,0.0,1,383,280,0,0,0,38.19,1.22,19.05,0.89,19.14,26.00,26.00,1.54,GHz,-N/A-,,328.0
329,2024-07-06 21:23:48,0.0,0.0,0.0,100.0,0.0,1,313,301,0,0,0,37.88,1.23,18.90,0.85,18.98,26.00,27.00,1.64,GHz,-N/A-,,329.0
330,2024-07-06 21:23:49,0.0,0.0,0.0,100.0,0.0,1,376,318,0,0,0,39.47,1.30,19.70,0.98,19.76,26.00,27.00,1.63,GHz,-N/A-,,330.0
331,2024-07-06 21:23:50,0.0,0.0,0.0,100.0,0.0,1,471,324,0,0,0,39.14,1.30,19.57,0.89,19.57,26.00,27.00,1.53,GHz,-N/A-,,331.0
332,2024-07-06 21:23:51,0.0,0.0,0.0,100.0,0.0,1,343,314,0,0,1,39.17,1.37,19.53,0.98,19.64,26.00,27.00,1.94,GHz,-N/A-,,332.0
333,2024-07-06 21:23:52,0.0,0.0,0.0,100.0,0.0,1,308,246,0,0,0,36.42,1.24,18.09,0.72,18.33,26.00,27.00,2.07,GHz,-N/A-,,333.0
334,2024-07-06 21:23:53,0.0,0.0,0.0,100.0,0.0,1,273,236,0,0,0,37.31,1.25,18.64,0.81,18.67,26.00,27.00,1.43,GHz,-N/A-,,334.0
335,2024-07-06 21:23:54,0.0,0.0,0.0,100.0,0.0,1,438,309,0,0,0,38.2,1.26,19.13,0.79,19.07,26.00,27.00,1.57,GHz,-N/A-,,335.0
336,2024-07-06 21:23:55,0.0,0.0,0.0,100.0,0.0,1,365,262,0,0,0,37.38,1.19,18.73,0.82,18.65,26.00,27.00,1.49,GHz,-N/A-,,336.0
337,2024-07-06 21:23:56,0.0,0.0,0.0,100.0,0.0,1,444,349,0,0,0,41.46,1.35,20.81,1.23,20.66,26.00,27.00,2.05,GHz,-N/A-,,337.0
338,2024-07-06 21:23:57,0.0,0.0,0.0,100.0,0.0,1,369,270,0,0,0,38.72,1.25,19.40,1.00,19.31,26.00,27.00,1.57,GHz,-N/A-,,338.0
339,2024-07-06 21:23:58,0.0,0.0,0.0,99.9,0.0,1,859,762,4,4,4,44.75,1.67,22.55,1.43,22.20,26.00,27.00,1.65,GHz,-N/A-,,339.0
340,2024-07-06 21:23:59,0.0,0.0,0.0,100.0,0.0,1,357,275,0,0,0,37.05,1.25,18.50,0.83,18.55,26.00,27.00,1.61,GHz,-N/A-,,340.0
341,2024-07-06 21:24:00,0.0,0.0,0.0,100.0,0.0,1,1266,643,11,0,9,40.48,1.51,20.24,1.13,20.24,26.00,27.00,1.87,GHz,-N/A-,,341.0
342,2024-07-06 21:24:01,0.0,0.0,0.0,99.9,0.0,1,326,258,0,0,0,37.31,1.28,18.64,0.82,18.67,26.00,27.00,1.57,GHz,-N/A-,,342.0
343,2024-07-06 21:24:02,0.0,0.0,0.0,100.0,0.0,1,476,314,0,0,0,38.78,1.31,19.53,0.86,19.25,26.00,27.00,1.78,GHz,-N/A-,,343.0
344,2024-07-06 21:24:03,0.0,0.0,0.0,100.0,0.0,1,290,260,0,0,0,36.9,1.30,18.38,0.84,18.52,26.00,27.00,1.52,GHz,-N/A-,,344.0
345,2024-07-06 21:24:04,0.0,0.0,0.0,100.0,0.0,1,519,349,0,0,0,39.16,1.35,19.68,0.94,19.47,26.00,27.00,1.45,GHz,-N/A-,,345.0
346,2024-07-06 21:24:05,0.0,0.0,0.0,100.0,0.0,1,396,277,0,0,0,37.1,1.19,18.53,0.82,18.57,26.00,27.00,1.30,GHz,-N/A-,,346.0
347,2024-07-06 21:24:06,0.0,0.0,0.0,100.0,0.0,1,396,302,0,0,0,39.01,1.31,19.65,0.90,19.36,26.00,27.00,1.62,GHz,-N/A-,,347.0
348,2024-07-06 21:24:07,0.0,0.0,0.1,99.9,0.0,1,622,717,8,4,8,42.64,1.57,21.32,1.33,21.32,26.00,27.00,1.82,GHz,-N/A-,,348.0
349,2024-07-06 21:24:08,0.0,0.0,0.0,99.9,0.0,1,388,294,0,0,0,38.38,1.23,19.27,0.93,19.10,26.00,27.00,1.71,GHz,-N/A-,,349.0
350,2024-07-06 21:24:09,0.0,0.0,0.0,100.0,0.0,1,391,290,0,0,0,39.49,1.25,19.88,0.94,19.61,26.00,27.00,1.37,GHz,-N/A-,,350.0
351,2024-07-06 21:24:10,0.0,0.0,0.0,99.9,0.0,1,848,767,4,4,4,44.41,1.78,22.30,1.29,22.11,26.00,27.00,1.73,GHz,-N/A-,,351.0
352,2024-07-06 21:24:11,0.0,0.0,0.1,99.9,0.0,1,855,478,0,0,0,43.39,1.53,21.84,1.28,21.55,26.00,27.00,1.76,GHz,-N/A-,,352.0
353,2024-07-06 21:24:12,0.0,0.0,0.0,100.0,0.0,1,636,357,0,0,0,39.61,1.37,19.90,0.95,19.71,26.00,27.00,1.47,GHz,-N/A-,,353.0
354,2024-07-06 21:24:13,0.0,0.0,0.0,99.9,0.0,1,551,379,0,0,0,41.58,1.41,20.88,1.22,20.70,26.00,27.00,1.58,GHz,-N/A-,,354.0
355,2024-07-06 21:24:14,0.0,0.0,0.1,99.9,0.0,1,887,1106,12,13,9,45.62,1.88,23.05,1.44,22.56,26.00,27.00,1.42,GHz,-N/A-,,355.0
356,2024-07-06 21:24:15,0.0,0.0,0.1,99.9,0.0,1,913,1034,13,9,15,45.69,2.01,22.85,1.37,22.84,26.00,27.00,2.08,GHz,-N/A-,,356.0
357,2024-07-06 21:24:16,0.0,0.0,0.0,100.0,0.0,1,448,312,0,0,0,38.69,1.44,19.37,0.79,19.32,26.00,27.00,1.74,GHz,-N/A-,,357.0
